LSOA code,Have central heating,No central heating
E01029620,98.24561404,1.754385965
E01029621,99.67479675,0.325203252
E01029622,99.26686217,0.73313783
E01029623,99,1
E01029624,97.98903108,2.010968921
E01029625,99.38271605,0.617283951
E01029626,99.2199688,0.780031201
E01029627,99.07692308,0.923076923
E01029628,99.56331878,0.436681223
E01029629,98.75259875,1.247401247
E01029630,99.62616822,0.373831776
E01029631,98.59894921,1.401050788
E01029632,98.67768595,1.32231405
E01029633,99.60212202,0.397877984
E01029634,99.42775393,0.572246066
E01029635,99.30167598,0.698324022
E01029636,99.48979592,0.510204082
E01029637,98.52289513,1.477104874
E01029638,98.66666667,1.333333333
E01029639,100,0
E01029640,95.0617284,4.938271605
E01029641,99.4011976,0.598802395
E01029642,99.21875,0.78125
E01029643,98.89589905,1.104100946
E01029644,99.50331126,0.496688742
E01029645,99.6347032,0.365296804
E01029646,98.74015748,1.25984252
E01029647,99.25847458,0.741525424
E01029648,99.31972789,0.680272109
E01029649,98.87096774,1.129032258
E01029650,99.25261584,0.747384155
E01029651,99.68,0.32
E01029652,99.70887918,0.291120815
E01029653,99.80769231,0.192307692
E01029654,99.38712972,0.612870276
E01029655,99.88505747,0.114942529
E01029656,99.59893048,0.401069519
E01029657,99.8381877,0.161812298
E01029658,99.23580786,0.76419214
E01029659,99.47916667,0.520833333
E01029660,98.76796715,1.232032854
E01029661,98.73737374,1.262626263
E01029662,99.50738916,0.492610837
E01029663,97.97639123,2.023608769
E01029664,98.64864865,1.351351351
E01029665,97.76902887,2.230971129
E01029666,99.45429741,0.545702592
E01029667,98.2832618,1.716738197
E01029668,98.72958258,1.270417423
E01029669,99.65811966,0.341880342
E01029670,98.58267717,1.417322835
E01029671,100,0
E01029672,99.36406995,0.635930048
E01029673,98.20359281,1.796407186
E01029674,99.27219796,0.727802038
E01029675,99.55223881,0.447761194
E01029676,98.73417722,1.265822785
E01029677,98.97084048,1.02915952
E01029678,99.26686217,0.73313783
E01029679,98.7654321,1.234567901
E01029680,99.21752739,0.782472613
E01029681,99.59016393,0.409836066
E01029682,99.14285714,0.857142857
E01029683,99.43502825,0.564971751
E01029684,99.82876712,0.171232877
E01029685,99.52978056,0.470219436
E01029686,98.5,1.5
E01029687,99.88545246,0.114547537
E01029688,99.04942966,0.950570342
E01029689,97.38636364,2.613636364
E01029690,98.40255591,1.597444089
E01029691,98.74055416,1.259445844
E01029692,98.43505477,1.564945227
E01029693,98.10996564,1.890034364
E01029694,98.79518072,1.204819277
E01029695,99.19282511,0.807174888
E01029696,98.14528594,1.854714065
E01029697,97.79816514,2.201834862
E01029698,99.24717691,0.752823087
E01029699,97.58656873,2.41343127
E01029700,99.0619137,0.938086304
E01029702,98.7460815,1.253918495
E01029703,99.69834087,0.301659125
E01029704,99.68602826,0.313971743
E01029705,99.52606635,0.473933649
E01029706,99.73958333,0.260416667
E01029707,99.12408759,0.875912409
E01029708,98.75565611,1.244343891
E01029709,99.6969697,0.303030303
E01029710,99.53703704,0.462962963
E01029711,99.54682779,0.453172205
E01029712,99.42329873,0.576701269
E01029713,99.01840491,0.981595092
E01029714,99.07550077,0.92449923
E01029715,99.33862434,0.661375661
E01029716,98.48254932,1.517450683
E01029717,98.94179894,1.058201058
E01029718,98.88198758,1.118012422
E01029719,99.30167598,0.698324022
E01029720,98.93939394,1.060606061
E01029721,99.43899018,0.561009818
E01029722,97.98850575,2.011494253
E01029723,99.41348974,0.586510264
E01029724,99.55947137,0.440528634
E01029725,98.7012987,1.298701299
E01029726,98.86363636,1.136363636
E01029727,99.08952959,0.91047041
E01029728,98.7281399,1.271860095
E01029729,98.22274882,1.777251185
E01029733,98.96507115,1.034928849
E01029734,99.24324324,0.756756757
E01029735,99.57805907,0.421940928
E01029736,99.4047619,0.595238095
E01029737,98.84318766,1.156812339
E01029738,99.30434783,0.695652174
E01029739,100,0
E01029740,99.10846954,0.891530461
E01029741,99.12408759,0.875912409
E01029742,98.56512141,1.434878587
E01029743,99.13544669,0.864553314
E01029744,99.43925234,0.560747664
E01029745,98.87295082,1.12704918
E01029746,99.41089838,0.58910162
E01029747,99.64370546,0.356294537
E01029748,99.48364888,0.516351119
E01029749,99.63190184,0.36809816
E01029750,99.31170108,0.688298918
E01029751,99.35149157,0.648508431
E01029752,99.04397706,0.956022945
E01029753,99.22822492,0.771775083
E01029754,98.83116883,1.168831169
E01029755,99.38271605,0.617283951
E01029756,97.8960396,2.103960396
E01029757,98.11320755,1.886792453
E01029758,99.10714286,0.892857143
E01029759,99.45652174,0.543478261
E01029760,99.72640219,0.273597811
E01029761,98.97260274,1.02739726
E01029762,98.69186047,1.308139535
E01029763,99.39485628,0.605143722
E01029764,100,0
E01029765,99.23518164,0.764818356
E01029766,99.19354839,0.806451613
E01029767,99.16666667,0.833333333
E01029768,99.12917271,0.870827286
E01029769,98.88198758,1.118012422
E01029770,99.78354978,0.216450216
E01029771,99.72375691,0.276243094
E01029772,98.82659713,1.173402868
E01029773,99.55223881,0.447761194
E01029774,98.5026738,1.497326203
E01029775,99.10581222,0.894187779
E01029776,99.72862958,0.271370421
E01029777,99.84350548,0.156494523
E01029778,98.94598155,1.054018445
E01029779,99.5862069,0.413793103
E01029780,99.5508982,0.449101796
E01029781,98.69565217,1.304347826
E01029782,99.29328622,0.706713781
E01029783,99.27849928,0.721500722
E01029784,99.35275081,0.647249191
E01029785,99.29676512,0.70323488
E01029786,99.48805461,0.511945392
E01029787,98.2475356,1.752464403
E01029788,100,0
E01029789,99.5412844,0.458715596
E01029790,99.46737683,0.532623169
E01029791,98.8005997,1.1994003
E01029792,98.3706721,1.629327902
E01029793,98.80952381,1.19047619
E01029794,99.17218543,0.82781457
E01029795,99.08015769,0.919842313
E01029796,99.39393939,0.606060606
E01029797,97.25363489,2.746365105
E01029798,99.72299169,0.27700831
E01029799,99.39686369,0.603136309
E01029800,99.10979228,0.890207715
E01029801,97.86096257,2.139037433
E01029802,99.32249322,0.677506775
E01029803,98.18887451,1.811125485
E01029804,97.51037344,2.489626556
E01029805,98.48275862,1.517241379
E01029806,98.96907216,1.030927835
E01029807,98.87429644,1.125703565
E01029808,98.15602837,1.843971631
E01029809,98.40764331,1.592356688
E01029810,98.10017271,1.899827288
E01029811,98.76160991,1.238390093
E01029812,97.92060491,2.079395085
E01029813,99.26082365,0.739176346
E01029814,97.70408163,2.295918367
E01029815,99.26144756,0.738552437
E01029816,99.02439024,0.975609756
E01029817,98.92904953,1.070950469
E01029818,99.67479675,0.325203252
E01029819,98.74651811,1.253481894
E01029820,99.78331528,0.216684724
E01029821,99.20255183,0.797448166
E01029822,99.43289225,0.56710775
E01029823,98.7654321,1.234567901
E01029824,99.56896552,0.431034483
E01029825,98.05447471,1.945525292
E01029826,98.51150203,1.48849797
E01029827,98.17518248,1.824817518
E01029828,98.7012987,1.298701299
E01029829,99.40968123,0.590318772
E01029830,98.11320755,1.886792453
E01029831,99.53560372,0.464396285
E01029832,99.14407989,0.855920114
E01029833,97.54689755,2.453102453
E01029834,98.58156028,1.418439716
E01029835,98.23255814,1.76744186
E01029836,98.95697523,1.043024772
E01029837,98.47792998,1.522070015
E01029838,98.73239437,1.267605634
E01029839,99.32126697,0.678733032
E01029840,99.12087912,0.879120879
E01029841,98.85620915,1.14379085
E01029842,98.99193548,1.008064516
E01029843,98.70609982,1.293900185
E01029844,99.17864476,0.821355236
E01029845,99.0990991,0.900900901
E01029846,99.25261584,0.747384155
E01029847,99.47735192,0.522648084
E01029848,99.00199601,0.998003992
E01029849,98.69565217,1.304347826
E01029850,97.11375212,2.886247878
E01029851,98.6775178,1.322482197
E01029852,98.93048128,1.069518717
E01029853,99.7080292,0.291970803
E01029854,99.70326409,0.296735905
E01029855,99.48186528,0.518134715
E01029856,98.80136986,1.198630137
E01029857,98.85807504,1.141924959
E01029858,98.24561404,1.754385965
E01029859,99.71910112,0.280898876
E01029860,98.87640449,1.123595506
E01029861,98.97785349,1.022146508
E01029862,99.59016393,0.409836066
E01029863,98.95697523,1.043024772
E01029864,99.08536585,0.914634146
E01029865,99.01153213,0.988467875
E01029867,99.28057554,0.71942446
E01029868,99.43074004,0.569259962
E01029869,98.32061069,1.679389313
E01029870,99.15789474,0.842105263
E01029871,99.03691814,0.963081862
E01029872,99.00990099,0.99009901
E01029873,97.80876494,2.19123506
E01029874,98.25268817,1.747311828
E01029875,99.09729188,0.902708124
E01029876,98.64864865,1.351351351
E01029877,98.76760563,1.232394366
E01029878,99.63833635,0.361663653
E01029879,98.87640449,1.123595506
E01029880,98.06996381,1.930036188
E01029881,99.53757225,0.462427746
E01029882,99.37694704,0.62305296
E01029883,98.87133183,1.128668172
E01029884,98.11320755,1.886792453
E01029885,98.84281581,1.157184185
E01029886,98.90310786,1.096892139
E01029887,99.56140351,0.438596491
E01029888,98.64603482,1.353965184
E01029889,99.03846154,0.961538462
E01029890,99.38650307,0.613496933
E01029891,99.21700224,0.782997763
E01029892,98.4496124,1.550387597
E01029894,99.23518164,0.764818356
E01029895,100,0
E01029896,99.32773109,0.672268908
E01029897,98.62227325,1.377726751
E01029898,98.99799599,1.002004008
E01029899,99.62453066,0.375469337
E01029900,99.26199262,0.73800738
E01029901,99.03593339,0.964066608
E01029902,99.2513369,0.748663102
E01029903,99.35483871,0.64516129
E01029904,99.43422914,0.565770863
E01029905,99.79381443,0.206185567
E01029906,98.52216749,1.477832512
E01029907,98.93514037,1.064859632
E01029908,99.85250737,0.147492625
E01029909,98.78706199,1.212938005
E01029910,99.03100775,0.968992248
E01029911,97.965412,2.034587996
E01029912,98.32535885,1.674641148
E01029913,100,0
E01029914,98.22485207,1.775147929
E01029915,97.265625,2.734375
E01029916,98.43444227,1.56555773
E01029917,99.53051643,0.469483568
E01029918,96.38336347,3.616636528
E01029919,99.32065217,0.679347826
E01029920,98.98804048,1.011959522
E01029921,99.07918969,0.920810313
E01029922,98.74411303,1.25588697
E01029923,99.49832776,0.501672241
E01029925,99.01864573,0.981354269
E01029926,99.38499385,0.61500615
E01029927,98.92086331,1.079136691
E01029928,99.28229665,0.717703349
E01029929,98.34469328,1.655306719
E01029930,99.57627119,0.423728814
E01029937,99.42084942,0.579150579
E01029938,98.73873874,1.261261261
E01029939,98.12967581,1.87032419
E01029940,99.15540541,0.844594595
E01029941,99.26829268,0.731707317
E01029942,98.89349931,1.106500692
E01029944,98.85057471,1.149425287
E01029945,99.5959596,0.404040404
E01029946,99.14621131,0.853788687
E01029947,98.87931034,1.120689655
E01029949,98.56938484,1.430615165
E01029950,97.29093051,2.709069494
E01029951,99.67948718,0.320512821
E01029952,99.03846154,0.961538462
E01029953,100,0
E01029955,98.66071429,1.339285714
E01029956,99.67585089,0.324149109
E01029957,99.48770492,0.512295082
E01029958,98.13664596,1.863354037
E01029960,98.36423119,1.635768811
E01029961,98.36065574,1.639344262
E01029962,97.96511628,2.034883721
E01029963,99.6969697,0.303030303
E01029964,96.8401487,3.159851301
E01029965,99.19354839,0.806451613
E01029966,98.69109948,1.308900524
E01029967,99.50657895,0.493421053
E01029968,98.36795252,1.632047478
E01029969,97.27427598,2.72572402
E01029970,98.17232376,1.82767624
E01029971,97.62658228,2.373417722
E01029973,99.20886076,0.791139241
E01029974,99.0430622,0.956937799
E01029975,98.66156788,1.338432122
E01029976,99.52755906,0.472440945
E01029977,98.60465116,1.395348837
E01029978,97.60589319,2.394106814
E01029979,98.08306709,1.916932907
E01029980,98.0568012,1.943198804
E01029981,99.42307692,0.576923077
E01029982,98.2421875,1.7578125
E01029983,97.87556904,2.124430956
E01029984,99.33993399,0.660066007
E01029985,98.30357143,1.696428571
E01029986,97.63033175,2.369668246
E01029987,98.14189189,1.858108108
E01029988,97.92648445,2.073515551
E01029990,97.25433526,2.74566474
E01029991,99.10979228,0.890207715
E01029992,97.48322148,2.516778523
E01029994,98.86914378,1.13085622
E01029995,98.68035191,1.319648094
E01029996,98.39486356,1.605136437
E01029997,99.35483871,0.64516129
E01029998,98.93617021,1.063829787
E01029999,99.36102236,0.638977636
E01030000,97.81591264,2.184087363
E01030001,99.44367177,0.556328234
E01030002,97.48691099,2.513089005
E01030003,98.22404372,1.775956284
E01030004,99.19354839,0.806451613
E01030005,98.29931973,1.700680272
E01030006,98.88613861,1.113861386
E01030007,98.77369008,1.226309922
E01030008,99.26739927,0.732600733
E01030009,99.31740614,0.682593857
E01030010,96.47668394,3.523316062
E01030011,99.4011976,0.598802395
E01030012,97.99331104,2.006688963
E01030013,98.86547812,1.13452188
E01030014,98.97785349,1.022146508
E01030015,98.87218045,1.127819549
E01030016,99.19871795,0.801282051
E01030017,97.79179811,2.208201893
E01030018,98.22747415,1.772525849
E01030019,98.58712716,1.412872841
E01030020,98.33333333,1.666666667
E01030021,98.55305466,1.446945338
E01030022,97.85177229,2.148227712
E01030023,97.5495916,2.450408401
E01030024,97.30510106,2.694898941
E01030025,97.81181619,2.188183807
E01030026,97.03608247,2.963917526
E01030027,96.67036626,3.32963374
E01030028,99.28774929,0.712250712
E01030029,97.57942511,2.420574887
E01030030,98.13857291,1.861427094
E01030031,97.92,2.08
E01030032,98.24561404,1.754385965
E01030033,99.08116386,0.918836141
E01030034,99.37597504,0.624024961
E01030035,98.54014599,1.459854015
E01030036,99.21875,0.78125
E01030037,98.68173258,1.31826742
E01030038,98.81188119,1.188118812
E01030039,98.44290657,1.557093426
E01030040,99.62894249,0.371057514
E01030041,98.7804878,1.219512195
E01030042,98.80794702,1.19205298
E01030043,98.9738806,1.026119403
E01030044,98.73617694,1.263823065
E01030045,97.77468707,2.225312935
E01030046,99.25705795,0.742942051
E01030047,99.0942029,0.905797101
E01030048,97.72296015,2.277039848
E01030049,99.86859396,0.131406045
E01030050,99.31305201,0.686947988
E01030051,99.875467,0.124533001
E01030052,99.20713578,0.792864222
E01030053,98.92891918,1.071080818
E01030054,98.64864865,1.351351351
E01030055,97.58842444,2.411575563
E01030056,99.0872211,0.912778905
E01030057,98.95724713,1.042752868
E01030058,98.52272727,1.477272727
E01030059,99.43181818,0.568181818
E01030060,98.01849406,1.981505945
E01030061,98.48484848,1.515151515
E01030062,98.18688982,1.813110181
E01030063,99.30486594,0.695134062
E01030064,99.22254616,0.777453839
E01030065,98.91422367,1.08577633
E01030066,98.58156028,1.418439716
E01030067,97.96610169,2.033898305
E01030068,98.81422925,1.185770751
E01030069,98.42519685,1.57480315
E01030070,99.26062847,0.739371534
E01030071,98.32167832,1.678321678
E01030072,99.47437582,0.525624179
E01030073,99.23664122,0.763358779
E01030075,99.63592233,0.36407767
E01030076,98.51951548,1.480484522
E01030077,99.43100996,0.568990043
E01030078,98.89807163,1.101928375
E01030079,99.50413223,0.495867769
E01030080,98.83040936,1.169590643
E01030081,99.6578272,0.342172797
E01030083,98.34710744,1.652892562
E01030084,99.16083916,0.839160839
E01030085,99.72451791,0.275482094
E01030086,99.60238569,0.397614314
E01030087,98.85931559,1.140684411
E01030088,98.84169884,1.158301158
E01030089,99.15343915,0.846560847
E01030090,98.14453125,1.85546875
E01030091,98.2982983,1.701701702
E01030092,99.36788875,0.632111252
E01030093,98.1277533,1.872246696
E01030094,98.83527454,1.164725458
E01030095,98.15837937,1.841620626
E01030096,99.35794543,0.642054575
E01030097,99.62335217,0.376647834
E01030098,98.91500904,1.084990958
E01030099,98.98648649,1.013513514
E01030100,99.36775553,0.632244468
E01030101,99.01873327,0.981266726
E01030104,99.52919021,0.470809793
E01030105,98.99371069,1.006289308
E01030106,98.58870968,1.411290323
E01030107,99.68304279,0.316957211
E01030108,98.00569801,1.994301994
E01030109,98.94459103,1.055408971
E01030110,99.22680412,0.773195876
E01030111,99.42748092,0.572519084
E01030112,99.40334129,0.596658711
E01030113,99.45295405,0.547045952
E01030114,99.25650558,0.743494424
E01030115,99.21962096,0.780379041
E01030116,99.88331389,0.116686114
E01030117,98.76733436,1.232665639
E01030118,99.35064935,0.649350649
E01030119,99.03329753,0.96670247
E01030121,99.3896236,0.610376399
E01030122,99.65197216,0.348027842
E01030123,99.11727617,0.882723834
