LSOA code,1 car or van in household,2 cars or vans in household,3 or more cars or vans in household,No cars or vans in household
E01010143,39.17378917,15.24216524,3.846153846,41.73789174
E01010144,44.17344173,20.32520325,6.504065041,28.99728997
E01010145,39.73412112,30.13293944,10.93057607,19.20236337
E01010146,44.32,23.52,6.88,25.28
E01010147,43.34365325,14.70588235,2.786377709,39.16408669
E01010148,41.94008559,18.40228245,4.422253923,35.23537803
E01010149,43.87917329,30.04769475,11.12877583,14.94435612
E01010150,34.29878049,44.51219512,13.41463415,7.774390244
E01010151,43.27411168,28.68020305,9.517766497,18.52791878
E01010152,31.6,48.6,14.8,5
E01010153,35.66529492,43.07270233,14.26611797,6.995884774
E01010154,33.18452381,39.73214286,18.75,8.333333333
E01010155,37.06563707,40.7979408,10.93951094,11.1969112
E01010156,35.10466989,43.80032206,15.4589372,5.636070853
E01010157,44.93243243,34.96621622,10.13513514,9.966216216
E01010158,39.90610329,20.81377152,7.355242567,31.92488263
E01010159,38.26247689,33.08687616,13.12384473,15.52680222
E01010160,40.19138756,32.05741627,9.56937799,18.18181818
E01010161,40.12944984,35.11326861,11.16504854,13.59223301
E01010162,39.42307692,37.82051282,8.814102564,13.94230769
E01010163,38.05309735,35.57522124,14.15929204,12.21238938
E01010164,32.59668508,39.50276243,19.75138122,8.149171271
E01010165,42.1179302,30.2045728,11.0709988,16.60649819
E01010166,31.36986301,41.78082192,21.09589041,5.753424658
E01010167,29.05718702,40.80370943,23.49304482,6.646058733
E01010168,34.17721519,37.21518987,16.70886076,11.89873418
E01010169,33.28611898,39.80169972,17.98866856,8.923512748
E01010170,26.73796791,48.84135472,19.96434938,4.456327986
E01010171,35.7400722,39.89169675,17.8700361,6.498194946
E01010172,27.63385147,42.83246978,18.82556131,10.70811744
E01010173,35.66176471,40.99264706,17.46323529,5.882352941
E01010174,44.37956204,32.55474453,9.781021898,13.28467153
E01010175,41.06891702,33.75527426,13.5021097,11.67369902
E01010176,28.89344262,45.08196721,20.08196721,5.942622951
E01010177,44.17391304,26.43478261,10.08695652,19.30434783
E01010178,43.53182752,17.04312115,4.825462012,34.59958932
E01010179,44.74017744,24.46134347,6.844106464,23.95437262
E01010180,42.58675079,35.17350158,13.72239748,8.517350158
E01010181,32.60456274,44.48669202,17.20532319,5.703422053
E01010183,33.243607,45.22207268,15.61238223,5.921938089
E01010184,45.5988456,30.59163059,8.513708514,15.2958153
E01010185,28.34138486,45.73268921,18.19645733,7.729468599
E01010186,41.86939821,37.51600512,10.24327785,10.37131882
E01010187,26.69245648,49.9032882,22.05029014,1.353965184
E01010188,31.39204545,39.48863636,21.59090909,7.528409091
E01010189,31.92771084,45.3313253,14.75903614,7.981927711
E01010190,42.45142003,35.5754858,15.8445441,6.128550075
E01010191,42.85714286,34.83709273,12.28070175,10.02506266
E01010192,41.22699387,30.42944785,7.852760736,20.49079755
E01010193,28.69198312,48.31223629,18.56540084,4.430379747
E01010194,42.46153846,37.69230769,14.30769231,5.538461538
E01010195,30.51724138,43.44827586,18.10344828,7.931034483
E01010196,23.42487884,48.78836834,22.61712439,5.169628433
E01010197,27.925117,47.89391576,18.87675507,5.304212168
E01010198,38.99456522,28.39673913,11.41304348,21.19565217
E01010199,34.84626647,41.1420205,15.66617862,8.345534407
E01010200,43.96946565,25.64885496,6.564885496,23.81679389
E01010201,35.82295989,33.74827109,13.00138313,17.42738589
E01010202,33.55481728,41.02990033,16.61129568,8.803986711
E01010203,45.08196721,28.55191257,10.38251366,15.98360656
E01010204,44.71299094,20.39274924,4.98489426,29.90936556
E01010205,31.97781885,42.32902033,19.22365989,6.469500924
E01010206,34.57943925,42.83489097,11.99376947,10.59190031
E01010207,35.71428571,39.79591837,13.43537415,11.05442177
E01010208,35.20900322,37.78135048,13.02250804,13.98713826
E01010209,43.95280236,32.74336283,11.0619469,12.24188791
E01010210,36.86708861,42.24683544,13.92405063,6.962025316
E01010211,42.85714286,26.89969605,8.054711246,22.18844985
E01010212,30.625,47.5,17.70833333,4.166666667
E01010213,37.35955056,28.93258427,11.09550562,22.61235955
E01010214,40.1980198,41.18811881,10.4950495,8.118811881
E01010215,42.90076336,35.26717557,11.75572519,10.07633588
E01010216,39.01639344,38.85245902,12.29508197,9.836065574
E01010217,37.42038217,40.2866242,13.69426752,8.598726115
E01010218,42.37288136,20.80123267,9.399075501,27.42681048
E01010219,42.85714286,29.74963181,12.07658321,15.31664212
E01010220,40.63444109,36.40483384,12.23564955,10.72507553
E01010221,45.47461369,29.91169978,6.953642384,17.66004415
E01010222,42.51592357,30.25477707,11.46496815,15.76433121
E01010223,42.61603376,29.74683544,10.54852321,17.08860759
E01010225,37.5,40.79861111,13.02083333,8.680555556
E01010226,47.07158351,17.78741866,4.880694143,30.26030369
E01010227,35.48387097,38.19354839,16.64516129,9.677419355
E01010228,43.51145038,31.45038168,10.6870229,14.35114504
E01010229,31.97158082,41.56305506,18.8277087,7.637655417
E01010230,42.74406332,29.15567282,7.783641161,20.31662269
E01010231,35.14774495,41.21306376,16.6407465,6.99844479
E01010232,52.22993062,20.11892963,4.757185332,22.89395441
E01010233,44.44444444,28.51851852,6.913580247,20.12345679
E01010234,44.75806452,16.93548387,4.569892473,33.73655914
E01010235,46.34581105,18.18181818,4.991087344,30.48128342
E01010236,43.32755633,14.73136915,5.025996534,36.91507799
E01010237,41.52431012,26.93823916,8.14717477,23.39027595
E01010238,44.44444444,13.80952381,4.285714286,37.46031746
E01010239,43.89067524,22.34726688,6.591639871,27.17041801
E01010240,40.39497307,16.69658887,5.745062837,37.16337522
E01010241,44.0647482,26.34892086,11.06115108,18.52517986
E01010242,39.18053777,20.61459667,7.170294494,33.03457106
E01010243,38.15028902,29.47976879,10.69364162,21.67630058
E01010244,39.50413223,25.2892562,7.768595041,27.43801653
E01010245,37.37075332,33.08714919,15.36189069,14.18020679
E01010246,35.43307087,37.00787402,17.79527559,9.763779528
E01010247,39.55882353,30.88235294,14.11764706,15.44117647
E01010248,31.42857143,42.6984127,17.61904762,8.253968254
E01010249,43.38138925,25.5570118,9.567496723,21.49410223
E01010250,35.77661431,33.85689354,13.96160558,16.40488656
E01010251,26.77304965,47.69503546,21.27659574,4.255319149
E01010252,39.53804348,33.01630435,9.782608696,17.66304348
E01010253,43.32061069,26.71755725,10.30534351,19.65648855
E01010254,39.38411669,29.49756888,10.21069692,20.9076175
E01010255,40.77669903,35.27508091,10.84142395,13.10679612
E01010256,45.26166902,28.28854314,10.18387553,16.26591231
E01010257,34.67741935,41.73387097,13.10483871,10.48387097
E01010258,43.56164384,15.75342466,2.328767123,38.35616438
E01010259,41.30781499,28.8676236,8.293460925,21.53110048
E01010260,37.11484594,25.21008403,8.543417367,29.13165266
E01010261,45.81618656,20.57613169,5.898491084,27.70919067
E01010262,40.17467249,24.01746725,9.898107715,25.90975255
E01010263,41.38576779,22.47191011,6.741573034,29.40074906
E01010264,40.5511811,22.83464567,5.380577428,31.2335958
E01010265,38.27338129,17.69784173,6.330935252,37.69784173
E01010266,48.11881188,18.61386139,7.128712871,26.13861386
E01010267,48.0349345,29.25764192,7.423580786,15.28384279
E01010268,46.81978799,15.37102473,5.477031802,32.33215548
E01010269,44.09594096,12.73062731,2.95202952,40.22140221
E01010270,44.37596302,18.48998459,8.320493066,28.81355932
E01010271,39.3442623,19.79823455,5.044136192,35.81336696
E01010272,39.9713467,9.025787966,3.724928367,47.27793696
E01010273,40.06622517,15.72847682,3.642384106,40.56291391
E01010274,44.8392555,14.72081218,3.72250423,36.71742809
E01010275,43.03112314,17.99729364,5.277401894,33.69418133
E01010277,41.64133739,22.94832827,10.03039514,25.37993921
E01010279,42.00507614,23.35025381,6.345177665,28.29949239
E01010282,44.24603175,21.23015873,6.349206349,28.17460317
E01010283,39.31750742,21.06824926,5.637982196,33.97626113
E01010284,42.54385965,22.22222222,7.602339181,27.63157895
E01010285,38.06970509,32.57372654,13.27077748,16.08579088
E01010286,40.7523511,20.68965517,6.5830721,31.97492163
E01010287,39.55431755,19.35933148,5.988857939,35.09749304
E01010288,40.99678457,19.2926045,5.78778135,33.92282958
E01010289,41.81818182,18.04195804,6.573426573,33.56643357
E01010290,39.16990921,20.36316472,6.614785992,33.85214008
E01010291,43.19852941,22.42647059,5.147058824,29.22794118
E01010292,36.18843683,17.45182013,6.102783726,40.25695931
E01010293,40.25641026,19.23076923,5.641025641,34.87179487
E01010294,41.91063174,17.56548536,4.622496148,35.90138675
E01010295,45.92476489,17.39811912,3.448275862,33.22884013
E01010296,38.96940419,39.13043478,13.52657005,8.373590982
E01010297,34.60207612,37.19723183,19.20415225,8.996539792
E01010298,42.33128834,29.24335378,7.566462168,20.85889571
E01010299,41.77852349,22.48322148,6.208053691,29.53020134
E01010300,39.64686998,17.49598716,3.210272873,39.64686998
E01010301,46.19124797,23.82495948,7.455429498,22.52836305
E01010302,42.08860759,25,8.544303797,24.36708861
E01010303,39.61965135,33.75594295,12.36133122,14.26307448
E01010304,39.67391304,28.94021739,12.77173913,18.61413043
E01010305,42.41245136,27.04280156,7.19844358,23.3463035
E01010306,39.75636766,34.44075305,11.40642303,14.39645626
E01010307,32.10059172,39.79289941,19.82248521,8.284023669
E01010308,39.68072976,18.24401368,6.385404789,35.68985177
E01010309,39.5480226,15.36723164,5.536723164,39.5480226
E01010310,45.81151832,27.22513089,8.507853403,18.45549738
E01010311,43.55140187,22.80373832,4.859813084,28.78504673
E01010312,42.06008584,19.59942775,6.86695279,31.47353362
E01010313,41.91176471,22.97794118,6.985294118,28.125
E01010314,40.28776978,15.10791367,5.611510791,38.99280576
E01010315,39.94878361,27.1446863,4.609475032,28.29705506
E01010316,45.20766773,15.97444089,5.591054313,33.22683706
E01010317,41.53166421,32.10603829,16.34756996,10.01472754
E01010318,40.61302682,15.07024266,2.937420179,41.37931034
E01010319,29.49790795,40.79497908,21.33891213,8.368200837
E01010320,44.36860068,25.42662116,7.337883959,22.8668942
E01010321,41.88976378,26.45669291,11.33858268,20.31496063
E01010322,42.87729196,26.51622003,7.052186178,23.55430183
E01010323,41.4910859,26.2560778,9.238249595,23.01458671
E01010324,44.23076923,28.36538462,9.134615385,18.26923077
E01010325,38.32258065,29.5483871,11.74193548,20.38709677
E01010326,34.94623656,36.37992832,18.63799283,10.03584229
E01010327,45.09466437,17.21170396,8.089500861,29.60413081
E01010328,29.13385827,36.61417323,26.18110236,8.070866142
E01010329,31.64362519,38.40245776,17.8187404,12.13517665
E01010330,45.45454545,18.66883117,7.62987013,28.24675325
E01010331,36.05769231,37.66025641,16.02564103,10.25641026
E01010332,30.92307692,36.30769231,24.46153846,8.307692308
E01010333,35.5661882,32.85486443,16.26794258,15.31100478
E01010334,32.16783217,38.28671329,22.02797203,7.517482517
E01010335,40.46822742,22.40802676,7.190635452,29.93311037
E01010336,43.05555556,24.6031746,10.11904762,22.22222222
E01010337,40.93457944,27.10280374,11.96261682,20
E01010338,40.63670412,26.96629213,12.54681648,19.85018727
E01010339,39.53033268,31.89823875,15.85127202,12.72015656
E01010340,35.14431239,14.43123939,3.735144312,46.6893039
E01010341,42.2832981,19.45031712,7.822410148,30.44397463
E01010342,41.92307692,12.11538462,5,40.96153846
E01010343,46.00431965,16.84665227,3.455723542,33.69330454
E01010344,42.58943782,20.95400341,6.984667802,29.47189097
E01010345,38.99371069,33.33333333,11.74004193,15.93291405
E01010346,37.25868726,38.22393822,15.25096525,9.266409266
E01010347,36.67711599,25.86206897,7.053291536,30.40752351
E01010348,42.22919937,28.57142857,10.83202512,18.36734694
E01010349,42.97385621,23.20261438,6.699346405,27.12418301
E01010350,35.29411765,37.88927336,13.66782007,13.14878893
E01010351,40.75067024,33.10991957,10.45576408,15.68364611
E01010352,40.81632653,32.65306122,14.13994169,12.39067055
E01010353,41.74041298,26.99115044,11.50442478,19.7640118
E01010354,43.07692308,30.61538462,10,16.30769231
E01010355,35.1758794,31.49078727,14.07035176,19.26298157
E01010356,38.98026316,34.04605263,13.81578947,13.15789474
E01010357,44.32882414,35.3798127,9.261186264,11.0301769
E01010358,42.19745223,31.52866242,8.439490446,17.8343949
E01010359,46.45669291,29.4488189,9.763779528,14.33070866
E01010360,41.27243067,29.20065253,10.92985318,18.59706362
E01010361,47.42451155,22.73534636,7.815275311,22.02486679
E01010362,45.73770492,21.14754098,6.229508197,26.8852459
E01010363,40.51647373,11.66518255,2.048085485,45.77025824
E01010364,41.73728814,18.6440678,5.084745763,34.53389831
E01010365,41.90193165,13.37295691,3.417533432,41.30757801
E01010366,38.78205128,18.91025641,4.487179487,37.82051282
E01010367,46.64536741,17.8913738,6.389776358,29.07348243
E01010368,33.92857143,5.952380952,1.105442177,59.01360544
E01010369,36.86131387,12.04379562,2.676399027,48.41849148
E01010370,36.3115693,12.48568156,4.238258877,46.96449026
E01010372,34.38016529,20.49586777,7.933884298,37.19008264
E01010373,32.23938224,34.94208494,19.30501931,13.51351351
E01010374,48.00884956,21.7920354,4.756637168,25.44247788
E01010375,45.96443228,13.54309166,5.061559508,35.43091655
E01010376,42.05231388,34.20523139,12.47484909,11.26760563
E01010377,41.13573407,31.71745152,9.695290859,17.45152355
E01010378,48.07692308,30.76923077,8.547008547,12.60683761
E01010379,44.60176991,29.91150442,10.61946903,14.86725664
E01010380,43.21907601,30.4023845,9.239940387,17.13859911
E01010381,42.41071429,22.76785714,8.18452381,26.63690476
E01010382,44.84375,24.53125,9.21875,21.40625
E01010383,40.42838019,17.26907631,4.819277108,37.4832664
E01010384,36.81415929,41.4159292,13.45132743,8.318584071
E01010385,28.73376623,41.72077922,22.07792208,7.467532468
E01010386,40.02808989,32.44382022,11.93820225,15.58988764
E01010387,37.52066116,40.16528926,11.23966942,11.07438017
E01010388,29.76827094,40.64171123,24.06417112,5.525846702
E01010389,34.375,36.11111111,19.79166667,9.722222222
E01010390,42.26950355,36.31205674,13.33333333,8.085106383
E01010391,38.54304636,38.67549669,13.24503311,9.536423841
E01010392,31.37876387,42.63074485,15.84786054,10.14263074
E01010393,42.28769497,31.54246101,11.95840555,14.21143847
E01010394,42.33009709,32.23300971,12.03883495,13.39805825
E01010395,33.33333333,41.8699187,18.49593496,6.300813008
E01010396,39.25233645,31.61993769,10.74766355,18.38006231
E01010397,43.1372549,23.69281046,9.31372549,23.85620915
E01010398,35.05654281,41.03392569,16.31663974,7.592891761
E01010399,38.98573693,34.54833597,11.25198098,15.21394612
E01010400,42.73772205,15.36050157,4.911180773,36.99059561
E01010401,40.84720121,25.41603631,6.354009077,27.3827534
E01010402,41.6918429,25.0755287,12.68882175,20.54380665
E01010403,40.55172414,21.37931034,6.75862069,31.31034483
E01010404,46.39303483,23.25870647,5.348258706,25
E01010405,44.41591784,20.53915276,7.702182285,27.34274711
E01010406,37.17409588,20.68965517,6.560134567,35.57611438
E01010407,45.66473988,22.97687861,11.2716763,20.0867052
E01010408,40.8719346,20.98092643,5.040871935,33.10626703
E01010409,39.87240829,22.80701754,7.01754386,30.3030303
E01010410,45.04761905,21.9047619,4.095238095,28.95238095
E01010411,35.30895334,31.02143758,10.97099622,22.69861286
E01010412,40.83832335,23.35329341,6.586826347,29.22155689
E01010413,44.70246734,17.99709724,5.95065312,31.34978229
E01010414,36.17234469,14.42885772,3.006012024,46.39278557
E01010415,40.89403974,22.68211921,6.291390728,30.13245033
E01010416,36.96236559,13.57526882,3.494623656,45.96774194
E01010417,41.93083573,17.00288184,3.746397695,37.31988473
E01010418,38.47487002,32.40901213,15.42461005,13.6915078
E01010419,49.47839046,20.56631893,5.812220566,24.14307004
E01010420,44.52975048,20.92130518,4.990403071,29.55854127
E01010421,41.32653061,19.89795918,5.782312925,32.99319728
E01010422,39.50276243,23.61878453,10.77348066,26.10497238
E01010423,40.30534351,14.96183206,6.717557252,38.01526718
E01010424,41.51260504,27.22689076,11.42857143,19.83193277
E01010425,41.9729207,27.85299807,6.576402321,23.59767892
E01010426,38.26247689,21.99630314,9.981515712,29.75970425
E01010427,41.13345521,23.9488117,14.25959781,20.65813528
E01010428,35.16483516,12.08791209,2.747252747,50
E01010429,35.56485356,16.73640167,7.112970711,40.58577406
E01010430,38.80813953,17.00581395,6.831395349,37.35465116
E01010431,35.04273504,29.48717949,25,10.47008547
E01010432,35.44554455,30.0990099,18.21782178,16.23762376
E01010433,36.71399594,15.21298174,3.245436105,44.82758621
E01010434,46.22641509,23.45013477,5.525606469,24.79784367
E01010436,40.78740157,34.80314961,10.70866142,13.7007874
E01010437,43.97590361,36.34538153,11.84738956,7.831325301
E01010438,44.35612083,28.29888712,5.723370429,21.62162162
E01010439,46.21212121,26.32575758,5.681818182,21.78030303
E01010440,42.12034384,15.9025788,5.444126074,36.53295129
E01010441,44.38305709,20.44198895,5.340699816,29.83425414
