LSOA code,Less than 5km,5km to less than 20km,20km to less than 40km,40km and over,"Works mainly at an offshore installation, in no fixed place, or outside the UK",Works mainly from home
E01009382,30.6156406,21.29783694,4.492512479,1.830282862,21.46422629,20.29950083
E01009383,32.58655804,17.92260692,4.887983707,3.054989817,13.84928717,27.69857434
E01009384,30.1980198,16.99669967,5.775577558,1.815181518,7.590759076,37.62376238
E01009385,26.97594502,14.08934708,3.264604811,1.546391753,8.075601375,46.04810997
E01009389,36.8338558,18.65203762,3.448275862,2.194357367,17.86833856,21.0031348
E01009390,27.77777778,13.96396396,3.003003003,2.552552553,15.46546547,37.23723724
E01009391,35.21126761,22.93762575,3.822937626,2.615694165,21.93158954,13.48088531
E01009392,33.08687616,19.77818854,4.251386322,2.218114603,19.96303142,20.70240296
E01009393,32.93650794,22.22222222,4.761904762,1.984126984,22.22222222,15.87301587
E01009394,30.33838973,17.0361727,2.333722287,1.516919487,11.78529755,36.98949825
E01009395,28.54545455,24.54545455,3.454545455,1.272727273,17.09090909,25.09090909
E01009396,37.84219002,18.84057971,4.025764895,3.542673108,18.35748792,17.39130435
E01009397,39.7515528,18.63354037,3.726708075,2.48447205,18.84057971,16.563147
E01009399,40.18691589,12.61682243,3.037383178,4.672897196,20.3271028,19.1588785
E01009400,29.45091514,26.62229617,3.826955075,1.331114809,19.46755408,19.30116473
E01009401,32.05317578,28.50812408,5.908419498,3.397341211,16.24815362,13.88478582
E01009403,26.84458399,32.96703297,2.51177394,2.197802198,17.73940345,17.73940345
E01009404,28.24427481,34.19847328,2.13740458,1.06870229,17.09923664,17.2519084
E01009405,32.36245955,31.39158576,3.074433657,2.588996764,12.94498382,17.63754045
E01009406,30.74829932,32.5170068,3.80952381,3.401360544,12.92517007,16.59863946
E01009407,27.07482993,30.74829932,1.904761905,1.768707483,17.00680272,21.49659864
E01009408,31.95435093,26.81883024,2.853067047,1.854493581,17.9743224,18.54493581
E01009409,23.7008872,32.9531052,3.802281369,2.78833967,16.73003802,20.02534854
E01009410,25.77903683,32.71954674,3.257790368,1.274787535,17.1388102,19.83002833
E01009411,30.78579117,30.13993541,2.691065662,2.691065662,13.13240043,20.55974166
E01009412,28.07570978,27.91798107,3.154574132,4.574132492,17.19242902,19.0851735
E01009413,32.12851406,25.83668005,3.882195448,2.945113788,16.86746988,18.34002677
E01009414,28.88888889,26.06060606,3.636363636,1.818181818,17.37373737,22.22222222
E01009415,10.10362694,31.86528497,4.663212435,1.813471503,8.031088083,43.52331606
E01009416,10.93860268,30.34580099,3.881439661,2.328863797,9.950599859,42.55469301
E01009417,12.40105541,32.32189974,6.068601583,3.166226913,9.234828496,36.80738786
E01009418,12.40188383,39.40345369,3.767660911,2.668759812,14.91365777,26.84458399
E01009419,9.968847352,36.13707165,4.361370717,2.024922118,10.90342679,36.60436137
E01009420,9.937888199,37.01863354,5.093167702,2.360248447,9.192546584,36.39751553
E01009421,11.53846154,32.05128205,3.58974359,2.948717949,6.538461538,43.33333333
E01009422,11.55885472,28.2078473,4.029692471,1.908801697,10.71049841,43.58430541
E01009423,14.70588235,31.93277311,3.50140056,1.120448179,13.7254902,35.0140056
E01009424,16.14906832,30.1863354,3.726708075,1.118012422,9.689440994,39.13043478
E01009425,16.76557864,30.26706231,4.451038576,2.37388724,10.08902077,36.05341246
E01009426,11.75595238,28.57142857,4.761904762,3.125,10.71428571,41.07142857
E01009427,13.22081575,35.44303797,3.23488045,2.109704641,8.438818565,37.55274262
E01009428,15.60773481,26.65745856,3.17679558,2.762430939,7.596685083,44.19889503
E01009429,11.44200627,26.64576803,5.799373041,1.880877743,9.561128527,44.67084639
E01009430,10.16949153,30.76923077,3.520208605,2.477183833,6.258148631,46.80573664
E01009431,12.56218905,24.50248756,4.228855721,1.865671642,8.084577114,48.75621891
E01009432,20.0312989,28.32550861,4.538341158,1.095461659,10.95461659,35.05477308
E01009433,8.838383838,30.17676768,3.409090909,3.03030303,8.712121212,45.83333333
E01009434,17.66630316,27.58996728,4.79825518,1.526717557,10.14176663,38.27699019
E01009435,17.78265642,25.24698134,3.841931943,2.96377607,9.769484083,40.39517014
E01009436,16.97247706,24.15902141,4.281345566,2.140672783,9.480122324,42.96636086
E01009437,20.5952381,30.5952381,3.333333333,2.261904762,10.5952381,32.61904762
E01009438,19.30091185,28.87537994,3.191489362,1.823708207,9.270516717,37.53799392
E01009439,23.87820513,32.37179487,4.326923077,1.762820513,11.69871795,25.96153846
E01009440,17.64705882,30.88235294,3.382352941,2.352941176,11.17647059,34.55882353
E01009441,20.35928144,30.53892216,3.592814371,1.497005988,19.76047904,24.25149701
E01009442,20.44444444,27.11111111,3.259259259,1.481481481,14.37037037,33.33333333
E01009443,20.43918919,31.75675676,4.391891892,1.013513514,10.97972973,31.41891892
E01009444,14.6514936,27.02702703,4.125177809,1.422475107,12.66002845,40.11379801
E01009445,25.26455026,35.58201058,4.232804233,1.851851852,13.0952381,19.97354497
E01009446,18.35905768,31.4378554,5.280259951,2.112103981,10.5605199,32.25020309
E01009447,22.86079183,30.26819923,3.0651341,2.171136654,15.07024266,26.56449553
E01009448,22.5251076,32.71162123,4.017216643,1.43472023,15.6384505,23.67288379
E01009449,16.82567216,30.44232437,3.642671292,1.734605377,8.846487424,38.50823938
E01009450,18.88198758,30.31055901,4.596273292,1.614906832,12.79503106,31.80124224
E01009451,16.0390516,25.94142259,4.044630404,1.673640167,12.13389121,40.16736402
E01009452,21.16603295,30.29150824,3.802281369,1.520912548,15.71609632,27.50316857
E01009453,19.27374302,29.05027933,3.910614525,1.675977654,8.240223464,37.84916201
E01009454,20.38567493,25.34435262,3.856749311,1.652892562,10.8815427,37.87878788
E01009455,20.39215686,34.31372549,3.529411765,0.392156863,15.29411765,26.07843137
E01009456,16.84460261,21.82680902,2.609727165,1.779359431,11.26927639,45.67022539
E01009457,15.29051988,24.31192661,1.834862385,1.22324159,11.16207951,46.17737003
E01009458,19.52983725,33.45388788,1.98915009,1.446654611,10.48824593,33.09222423
E01009459,18.07065217,22.82608696,2.717391304,1.086956522,9.375,45.92391304
E01009460,19.45477076,28.74845105,2.602230483,2.478314746,12.01982652,34.69640644
E01009461,18.19672131,25.24590164,2.950819672,2.131147541,9.344262295,42.13114754
E01009462,21.56862745,26.10294118,1.715686275,2.205882353,10.78431373,37.62254902
E01009463,13.69863014,23.89649924,3.652968037,2.435312024,8.523592085,47.79299848
E01009464,12.39892183,34.23180593,1.886792453,2.156334232,17.65498652,31.67115903
E01009465,15.58988764,31.03932584,1.966292135,1.825842697,15.73033708,33.84831461
E01009466,15.36555143,24.65923172,2.850061958,1.858736059,8.921933086,46.34448575
E01009467,17.5074184,29.3768546,2.670623145,1.335311573,11.5727003,37.53709199
E01009468,15.30612245,26.38483965,2.478134111,2.478134111,8.60058309,44.75218659
E01009469,20.67307692,26.44230769,3.044871795,2.083333333,10.73717949,37.01923077
E01009470,16.64233577,24.96350365,3.649635036,1.751824818,11.24087591,41.75182482
E01009471,13.459268,25.50177096,2.479338843,2.597402597,10.50767414,45.45454545
E01009472,19.37106918,25.03144654,2.389937107,2.13836478,10.94339623,40.12578616
E01009473,19.32432432,35.54054054,1.756756757,2.702702703,11.08108108,29.59459459
E01009474,18.87287025,25.4259502,2.228047182,0.786369594,11.14023591,41.54652687
E01009475,38.73873874,23.72372372,3.003003003,2.702702703,18.31831832,13.51351351
E01009476,32.52595156,18.33910035,3.114186851,2.941176471,25.43252595,17.64705882
E01009477,37.6344086,22.04301075,3.405017921,1.971326165,22.9390681,12.00716846
E01009478,31.87183811,24.45193929,3.70994941,1.686340641,23.60876897,14.67116358
E01009479,34.35980551,24.14910859,4.051863857,1.620745543,22.36628849,13.45218801
E01009480,35.96214511,23.8170347,2.365930599,2.208201893,20.66246057,14.98422713
E01009481,32.29050279,21.7877095,2.905027933,2.011173184,24.46927374,16.53631285
E01009482,38.42887473,24.62845011,3.397027601,2.547770701,20.80679406,10.1910828
E01009483,36.7219917,21.78423237,6.43153527,2.074688797,20.95435685,12.03319502
E01009484,32.36514523,23.65145228,4.564315353,3.526970954,21.57676349,14.3153527
E01009485,36.31756757,16.72297297,6.25,2.702702703,23.64864865,14.35810811
E01009486,35.50387597,23.72093023,2.015503876,2.480620155,24.49612403,11.78294574
E01009487,34.78939158,22.77691108,3.276131045,2.184087363,21.99687988,14.97659906
E01009488,36.69590643,24.56140351,1.900584795,3.801169591,19.73684211,13.30409357
E01009489,43.27272727,20.72727273,4.363636364,2,18.72727273,10.90909091
E01009490,32.67175573,25.19083969,2.748091603,1.984732824,22.13740458,15.26717557
E01009491,36.81214421,20.68311195,3.415559772,2.087286528,24.85768501,12.14421252
E01009492,35.48387097,22.58064516,2.329749104,3.405017921,24.01433692,12.18637993
E01009493,28.94736842,28.79256966,3.405572755,2.321981424,9.287925697,27.24458204
E01009494,36.93693694,32.97297297,2.882882883,1.441441441,11.89189189,13.87387387
E01009495,31.07476636,32.24299065,3.971962617,2.102803738,12.85046729,17.75700935
E01009496,26.69683258,24.28355958,2.564102564,1.809954751,12.82051282,31.82503771
E01009497,27.75229358,28.66972477,3.669724771,1.949541284,12.8440367,25.1146789
E01009498,24.92401216,37.08206687,2.431610942,2.887537994,18.23708207,14.43768997
E01009499,26.7833109,35.26244953,3.903095559,1.076716016,13.1897712,19.7846568
E01009500,34.57446809,31.38297872,2.127659574,4.432624113,11.87943262,15.60283688
E01009501,37.35144312,30.56027165,3.565365025,1.188455008,12.39388795,14.94057725
E01009502,32.96089385,32.2160149,2.60707635,2.793296089,17.13221601,12.29050279
E01009503,37.92517007,25.68027211,3.231292517,3.571428571,14.79591837,14.79591837
E01009504,22.66244057,27.41679873,4.437400951,1.901743265,9.191759113,34.38985737
E01009505,35.84,28.8,2.24,2.72,12.8,17.6
E01009506,26.8852459,23.44262295,3.770491803,3.442622951,8.68852459,33.7704918
E01009507,29.35222672,24.89878543,4.655870445,1.821862348,19.83805668,19.43319838
E01009508,31.9286872,32.41491086,2.917341977,1.296596434,14.58670989,16.85575365
E01009509,24.6395806,27.52293578,6.159895151,3.80078637,18.47968545,19.39711664
E01009510,23.99232246,35.50863724,3.454894434,3.071017274,16.12284069,17.85028791
E01009511,23.04832714,30.29739777,4.646840149,2.044609665,21.7472119,18.21561338
E01009512,32.21757322,32.91492329,3.207810321,1.534170153,14.36541144,15.76011158
E01009513,30.29850746,28.35820896,2.23880597,1.940298507,20.89552239,16.26865672
E01009514,33.39587242,32.45778612,3.377110694,1.876172608,15.00938086,13.8836773
E01009515,29.2721519,28.63924051,5.063291139,1.582278481,16.61392405,18.82911392
E01009516,25.94594595,34.41441441,3.423423423,1.621621622,14.77477477,19.81981982
E01009517,30.0400534,30.5740988,3.337783712,2.002670227,15.88785047,18.15754339
E01009518,23.60163711,30.55934516,3.547066849,0.954979536,15.27967258,26.05729877
E01009519,23.9657632,30.81312411,3.566333809,0.427960057,14.26533524,26.96148359
E01009520,28.44827586,28.9408867,3.448275862,1.354679803,14.5320197,23.27586207
E01009521,28.64792503,28.38018742,3.212851406,2.008032129,14.0562249,23.69477912
E01009522,32.12045169,21.32998745,6.022584693,3.889585947,13.0489335,23.58845671
E01009523,13.94422311,24.03718459,6.374501992,2.124833997,11.68658699,41.83266932
E01009524,30.83969466,23.35877863,4.580152672,1.984732824,11.14503817,28.09160305
E01009525,28.59078591,26.01626016,5.284552846,1.62601626,13.00813008,25.47425474
E01009526,26.57718121,22.81879195,5.771812081,1.208053691,13.42281879,30.20134228
E01009527,31.18148599,24.23873325,4.384896468,1.461632156,12.545676,26.18757613
E01009528,21.875,29.00390625,7.03125,2.05078125,10.15625,29.8828125
E01009529,29.36507937,22.08994709,6.613756614,2.248677249,14.94708995,24.73544974
E01009530,26.25169147,23.13937754,5.0067659,1.082543978,14.61434371,29.9052774
E01009531,21.81303116,22.80453258,6.373937677,1.133144476,14.58923513,33.28611898
E01009532,31.9047619,22.22222222,5.079365079,1.111111111,12.85714286,26.82539683
E01009535,34.23271501,18.54974705,5.733558179,1.854974705,12.81618887,26.81281619
E01009536,29.97076023,20.02923977,4.824561404,1.169590643,12.42690058,31.57894737
E01009537,35.94976452,24.0188383,6.279434851,2.354788069,13.34379906,18.0533752
E01009538,33.83915023,21.5477997,6.525037936,1.972685888,16.38846737,19.72685888
E01009539,35.77878104,30.02257336,6.659142212,2.934537246,9.367945824,15.23702032
E01009540,41.23563218,25.86206897,6.609195402,3.879310345,10.34482759,12.06896552
E01009541,33.28467153,25.10948905,4.96350365,1.167883212,17.81021898,17.66423358
E01009542,33.81578947,23.55263158,7.631578947,1.447368421,11.71052632,21.84210526
E01009543,27.39307536,20.77393075,5.091649695,2.240325866,8.961303462,35.53971487
E01009544,29.22437673,16.06648199,7.479224377,3.047091413,10.8033241,33.37950139
E01009548,24.26597582,16.83937824,5.526770294,5.526770294,11.39896373,36.44214162
E01009549,27.83505155,16.75257732,7.087628866,3.221649485,7.860824742,37.24226804
E01009550,29.72665148,19.58997722,6.036446469,2.619589977,10.59225513,31.43507973
E01009552,25.07507508,21.62162162,6.306306306,2.102102102,11.86186186,33.03303303
E01009553,24.74489796,20.40816327,7.653061224,2.806122449,9.31122449,35.07653061
E01009554,18.64139021,18.32543444,5.371248025,1.737756714,8.056872038,47.86729858
E01009555,19.54198473,18.16793893,3.816793893,1.526717557,8.854961832,48.09160305
E01009556,23.41040462,15.89595376,4.046242775,1.156069364,6.647398844,48.84393064
E01009557,17.54385965,19.29824561,6.220095694,2.232854864,7.177033493,47.52791069
E01009558,22.51308901,15.70680628,4.712041885,2.22513089,6.544502618,48.29842932
E01009559,16.27906977,16.10017889,3.220035778,1.967799642,8.765652952,53.66726297
E01009560,23.14285714,20,4.428571429,3,8.571428571,40.85714286
E01009561,25.5259467,26.08695652,7.994389902,2.52454418,9.396914446,28.47124825
E01009562,23.79642366,23.24621733,6.602475928,2.888583219,9.215955983,34.25034388
E01009563,23.87022016,23.75434531,4.634994206,2.433371958,8.227114716,37.07995365
E01009564,37.44075829,19.43127962,8.412322275,2.962085308,16.82464455,14.92890995
E01009565,32.30994152,20.46783626,7.30994152,3.65497076,21.49122807,14.76608187
E01009566,35.65789474,22.36842105,5.789473684,1.973684211,16.84210526,17.36842105
E01009567,40.89403974,22.51655629,5.463576159,2.152317881,16.22516556,12.74834437
E01009568,35.19553073,20.94972067,7.960893855,1.675977654,19.41340782,14.80446927
E01009569,41.80478821,19.88950276,7.73480663,3.867403315,15.46961326,11.23388582
E01009570,41.20805369,18.25503356,9.530201342,1.208053691,16.37583893,13.42281879
E01009571,43.63636364,20.72727273,6.909090909,1.818181818,15.63636364,11.27272727
E01009573,41.83266932,19.72111554,3.585657371,1.593625498,17.72908367,15.53784861
E01009574,39.61904762,16.57142857,7.428571429,2.476190476,15.80952381,18.0952381
E01009575,36.75373134,23.50746269,6.71641791,2.611940299,14.73880597,15.67164179
E01009576,33.63994744,20.63074901,8.804204993,2.102496715,13.14060447,21.68199737
E01009577,34.54833597,24.88114105,7.923930269,1.901743265,17.43264659,13.31220285
E01009578,29.05198777,19.87767584,8.562691131,2.752293578,12.2324159,27.52293578
E01009579,42.56594724,22.30215827,7.553956835,2.637889688,11.99040767,12.94964029
E01009580,39.34707904,20.79037801,4.982817869,2.405498282,9.793814433,22.68041237
E01009581,47.22222222,21.56084656,7.142857143,2.777777778,11.37566138,9.920634921
E01009582,37.96407186,19.4011976,6.826347305,1.437125749,9.820359281,24.5508982
E01009583,36.29943503,20.9039548,3.531073446,2.401129944,12.99435028,23.8700565
E01009584,24.35500516,26.52218782,9.391124871,3.095975232,14.55108359,22.08462332
E01009585,33.20610687,29.77099237,10.17811705,3.562340967,9.669211196,13.61323155
E01009586,34.69852105,21.84300341,8.304891923,2.04778157,13.53811149,19.56769056
E01009587,34.35582822,22.49488753,7.259713701,3.169734151,15.95092025,16.76891616
E01009588,36.61764706,25.58823529,7.205882353,1.470588235,12.94117647,16.17647059
E01009589,24.53760789,29.0998767,7.768187423,1.726263872,14.67324291,22.19482121
E01009590,19.2,29.33333333,6.8,2.266666667,12.8,29.6
E01009591,26.09271523,31.78807947,4.370860927,1.19205298,11.25827815,25.29801325
E01009592,35.83892617,31.40939597,5.369127517,1.879194631,12.48322148,13.02013423
E01009593,27.98913043,25.81521739,6.929347826,1.630434783,14.13043478,23.50543478
E01009594,26.22478386,24.06340058,5.331412104,1.585014409,14.4092219,28.38616715
E01009596,37.69470405,20.87227414,6.542056075,2.076843198,13.81100727,19.00311526
E01009597,33.01435407,25.35885167,5.502392344,2.153110048,12.67942584,21.29186603
E01009598,28.94190871,25.31120332,7.053941909,2.385892116,10.26970954,26.0373444
E01009599,45.73459716,18.95734597,5.213270142,2.606635071,13.507109,13.98104265
E01009604,35.10324484,23.45132743,7.374631268,2.212389381,13.86430678,17.99410029
E01009605,36.09375,25.3125,6.40625,1.40625,14.6875,16.09375
E01009606,31.88539741,24.1219963,6.931608133,3.14232902,13.67837338,20.24029575
E01009607,39.23611111,28.125,7.291666667,1.736111111,12.84722222,10.76388889
E01009608,40.35874439,23.61733931,5.231689088,2.989536622,15.8445441,11.95814649
